DRUG_ID	DRUG_NAME	INDICATION_FDB	UMLS_CUI	SNOMEDCT_CUI	DOID
353	betamethasone dipropionate	Tinea Cruris	C1384589	399029005	
3613	Vitamin E	Onychomycosis due to Dermatophyte	C0040261	402134005	
1800	miconazole	Onychomycosis due to Dermatophyte	C0040261	402134005	
2777	trovafloxacin	Chlamydia Cervicitis			
845	glucose	Chancroid	C0007947	266143009	DOID:13778
845	glucose	Disseminated Gonococcal Infection			
845	glucose	Gonococcal Endocarditis	C0153227	61048000	
845	glucose	Gonococcal Meningitis	C0153225	151004	
2777	trovafloxacin	Rectal Gonorrhea	C0275665	42746002	
845	glucose	Rectal Gonorrhea	C0275665	42746002	
566	cefuroxime axetil	Rectal Gonorrhea	C0275665	42746002	
845	glucose	Gonococcal Pharyngitis	C0149966	74372003	
845	glucose	Gonococcal Arthritis	C0153216	44743006	
845	glucose	Adult Gonococcal Conjunctivitis			
2777	trovafloxacin	Acute Gonococcal Endometritis	C0153196	65295003	DOID:7527
845	glucose	Acute Gonococcal Endometritis	C0153196	65295003	DOID:7527
566	cefuroxime axetil	Acute Gonococcal Endometritis	C0153196	65295003	DOID:7527
2777	trovafloxacin	Acute Gonococcal Cervicitis	C0153195	20943002	DOID:10615
845	glucose	Acute Gonococcal Cervicitis	C0153195	20943002	DOID:10615
566	cefuroxime axetil	Acute Gonococcal Cervicitis	C0153195	20943002	DOID:10615
2777	trovafloxacin	Acute Gonococcal Urethritis	C0275652	29864006	
845	glucose	Acute Gonococcal Urethritis	C0275652	29864006	
566	cefuroxime axetil	Acute Gonococcal Urethritis	C0275652	29864006	
845	glucose	Acute Lower Genitourinary Gonorrhea	C0018081	15628003	DOID:7551
566	cefuroxime axetil	Acute Lower Genitourinary Gonorrhea	C0018081	15628003	DOID:7551
566	cefuroxime axetil	Lyme Disease	C0024198	23502006	DOID:11729
4663	benzoin	External Condylomata Acuminata			
1076	ethanol	HIV Infection	C0019693	86406008	DOID:526
731	colistimethate sodium	Enterobacter Infection			
731	colistimethate sodium	Pseudomonas Aeruginosa Infections			
845	glucose	Haemophilus Influenzae Type B Infections			
731	colistimethate sodium	E. Coli Infections	C0014836	71057007	
731	colistimethate sodium	Klebsiella Infections			
845	glucose	Bacterial Septicemia	C0684256	10001005	
845	glucose	Salmonella Septicemia	C0152486	49786009	
845	glucose	Morganella Septicemia			
845	glucose	Providencia Septicemia			
845	glucose	Proteus Septicemia	C0577690	300986008	
845	glucose	Klebsiella Pneumoniae Septicemia			
845	glucose	Pseudomonas Aeruginosa Septicemia			
845	glucose	E. Coli Septicemia	C0276088	9323009	
845	glucose	Haemophilus Septicemia			
845	glucose	Enterobacter Septicemia	C3163829	449082003	
845	glucose	Staphylococcal Septicemia	C0152965	111821004	
845	glucose	Streptococcal Septicemia	C0152964	29577008	
845	glucose	Prevention of Meningococcal Meningitis			
845	glucose	Meningococcal Meningitis	C0025294	192644005	
566	cefuroxime axetil	Streptococcal Tonsillitis	C0275804	41582007	
566	cefuroxime axetil	Pharyngitis due to Streptococcus Pyogenes	C0554628	302809008	
2512	sulfamethizole	Gastroenteritis due to Shigella	C0013371	36188001	DOID:12385
4810	ibrutinib	Chronic Lymphoid Leukemia	C0023434	92814006	
4302	glycopyrronium bromide	Chronic Obstructive Pulmonary Disease	C0024117	13645005	DOID:3083
731	colistimethate sodium	Pseudomonas Respiratory Tract Infection in Cystic Fibrosis			
4822	laninamivir	Influenza	C0021400	6142004	DOID:8469
4822	laninamivir	Influenza Prevention	C0021400	6142004	DOID:8469
4823	peramivir	Influenza	C0021400	6142004	DOID:8469
4823	peramivir	Influenza Prevention	C0021400	6142004	DOID:8469
3414	oxymethurea	Antiseptic	C0443072	261276004	
4156	edaravone	Management of Acute Ischemic Stroke			
4848	somatropin	Growth Retardation	C0151686	444896005	
4849	glycobiarsol	Acute Intestinal Amebiasis	C0152499	39224005	
4850	ranitidine bismuth citrate	Peptic Ulcer	C0030920	13200003	DOID:750
4850	ranitidine bismuth citrate	Peptic Ulcer due to H. Pylori	C0343378	708164002	
4851	colestilan	Hyperlipidemia	C0020473	55822004	DOID:1168
4851	colestilan	Hyperphosphatemia	C0085681	20165001	
4852	colextran	Hyperlipidemia	C0020473	55822004	DOID:1168
4854	crilanomer	Wound Dressing	C3266799	1481000124102	
4858	corticorelin	Diagnosis of Hypercortisolism			
4860	prussian blue	Thallium Poisoning	C0238452	51040009	
4860	prussian blue	Radioactive Cesium Decontamination			
4861	mebicar	Anxiety	C0003467	48694002	
4861	mebicar	Attention Deficit Hyperactivity Disorder	C1263846	406506008	
4864	levomilnacipran	Major Depressive Disorder	C1269683	370143000	
313	diphenidol	Vertigo	C0042571	399153001	
1780	metixene	Parkinsonism	C0242422	32798002	DOID:13548
2719	trepibutone	Pancreatitis	C0030305	75694006	DOID:4989
4867	dexrabeprazole	Maintenance of Healing Erosive Esophagitis			
4867	dexrabeprazole	Gastric Ulcer	C0038358	397825006	DOID:10808
4867	dexrabeprazole	Duodenal Ulcer	C0013295	51868009	DOID:1724
4867	dexrabeprazole	Duodenal Ulcer due to H. Pylori			
4867	dexrabeprazole	Gastric Hypersecretory Conditions			
4867	dexrabeprazole	Pathological Gastric Hypersecretory Condition			
4867	dexrabeprazole	Rheumatoid Arthritis in Patient at High Ulcer Risk			
4867	dexrabeprazole	Osteoarthritis in Patients at High Ulcer Risk			
4867	dexrabeprazole	Prevention of Stress Ulcer			
4867	dexrabeprazole	Prevention of NSAID-Induced Gastric Ulcer			
1864	nadifloxacin	Acne Vulgaris	C0001144	88616000	
4869	furazidin	Urinary Tract Infections	C0042029	68566005	
2631	thioacetazone	Pulmonary Tuberculosis	C0041327	154283005	DOID:2957
3298	indanazoline	Nasal Congestion	C0027424	68235000	
1948	nitric oxide	Pulmonary Hypertension	C0020542	70995007	DOID:6432
4870	vorapaxar	Myocardial Infarction Prevention			
4870	vorapaxar	Prevention of Cerebrovascular Accident			
1945	nitrazepam	Insomnia	C0917801	193462001	
1945	nitrazepam	Myoclonic Epilepsy	C0014550	37356005	DOID:308
4855	conjugated estrogens	Vasomotor Symptoms associated with Menopause	C0600142	198436008	
4855	conjugated estrogens	Dyspareunia due to Menopause-associated Vulvovaginal Atrophy	C1384606	71315007	
4193	piperaquine	Malaria	C0024530	61462000	DOID:12365
4194	artenimol	Malaria	C0024530	61462000	DOID:12365
2303	propranolol	Hemangioma	C0018916	400210000	DOID:255
1318	sodium glycerophosphate	Hypophosphatemia	C0085682	4996001	
4856	sodium thiosalicylate	Osteoarthritis	C0029408	396275006	DOID:381
4856	sodium thiosalicylate	Rheumatic Fever	C0035436	58718002	DOID:1586
336	benzylhydrochlorothiazide	Hypertension	C0020538	38341003	DOID:10763
2380	rilmazafone	Insomnia	C0917801	193462001	
1092	ethyl loflazepate	Anxiety	C0003467	48694002	
1092	ethyl loflazepate	Depression	C0011581	35489007	DOID:2848
4883	simetride	Pain	C0030193	22253000	
1609	lornoxicam	Pain	C0030193	22253000	
1102	etizolam	Anxiety	C0003467	48694002	
4538	ferric citrate	Hyperphosphatemia	C0085681	20165001	
1413	icosapent ethyl	Hypertriglyceridemia	C0020557	302870006	
81	aclatonium	Chronic gastritis	C0085695	8493009	
81	aclatonium	Biliary dyskinesia	C0005416	197432008	DOID:4140
456	butropium	Gastritis	C0017152	4556007	DOID:4029
435	bupropion	Obesity	C0028754	414916001	DOID:9970
1765	naltrexone	Obesity	C0028754	414916001	DOID:9970
346	betahistine	Meniere's Disease	C0025281	13445001	DOID:9849
1919	nicorandil	Acute Angina Pectoris	C0002962	194828000	
2043	ozagrel	Spasm of cerebral arteries	C0265110	73173006	
4686	phenothrin	Scabies	C0036262	128869009	DOID:8295
4888	topiroxostat	Gout	C0018099	90560007	DOID:13189
4888	topiroxostat	Hyperuricemia	C0740394	35885006	DOID:1920
4889	asunaprevir	Chronic Hepatitis C	C0524910	128302006	
4890	ipragliflozin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4891	luseogliflozin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4892	tofogliflozin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
2555	talaporfin	Primary malignant neoplasm of brain	C0750979	93727008	DOID:1319
4893	tipiracil	Colorectal Cancer	C0007102	363406005	DOID:219
2743	trifluridine	Colorectal Cancer	C0007102	363406005	DOID:219
1685	menatetrenone	Hemorrhagic disease of the newborn due to vitamin K deficiency	C0019088	12546009	
4894	iguratimod	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4895	teneligliptin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
1546	lanreotide	Hypersomatotropic gigantism	C0001207	86073008	
4896	anagliptin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4118	pazopanib	Sarcoma of soft tissue	C1261473	424952003	
1771	methylprednisolone succinate	Nephrotic Syndrome	C0027726	52254009	DOID:1184
4897	edoxaban	Hip Surgery Deep Vein Thrombosis Prevention	C2585945	439993001	
2845	voglibose	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
1818	mitiglinide	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4365	vernakalant	Atrial Fibrillation	C0004238	49436004	
3179	ensulizole	Sunscreen agent	C0038818	49663007	
3572	sulisobenzone	Sunscreen agent	C0038818	49663007	
844	dextropropoxyphene	Pain	C0030193	22253000	
4905	pegaptanib	Neovascular Age-Related Macular Degeneration	C0271084	414173003	DOID:10873
392	bosentan	Scleroderma	C0011644	89155008	DOID:418
4004	mozavaptan	Paraneoplastic hyponatremia	C1321135	405566004	
1545	landiolol	Tachyarrhythmia	C0080203	6285003	
1230	fluvoxamine	Social Phobia	C0031572	25501002	DOID:11257
1615	loxoprofen	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
3580	tamibarotene	Acute Promyelocytic Leukemia	C0023487	110004001	
1576	levosimendan	Congestive heart failure	C0018802	42343007	DOID:6000
4906	fimasartan	Hypertension	C0020538	38341003	DOID:10763
1477	ipriflavone	Post-Menopausal Osteoporosis	C0029458	102447009	
2702	toloxatone	Depression	C0011581	35489007	DOID:2848
1825	moclobemide	Depression	C0011581	35489007	DOID:2848
955	doxefazepam	Insomnia	C0917801	193462001	
999	emedastine	Urticaria	C0042109	126485001	
999	emedastine	Pruritus of Skin	C0033774	418363000	
2043	ozagrel	Bronchial Asthma	C0004096	195967001	DOID:2841
2074	pemirolast	Bronchial Asthma	C0004096	195967001	DOID:2841
2074	pemirolast	Allergic Rhinitis	C2607914	61582004	
2237	pranlukast	Allergic Rhinitis	C2607914	61582004	
2237	pranlukast	Bronchial Asthma	C0004096	195967001	DOID:2841
2714	tranilast	Bronchial Asthma	C0004096	195967001	DOID:2841
2714	tranilast	Allergic Rhinitis	C2607914	61582004	
2714	tranilast	Atopic Dermatitis	C0011615	24079001	DOID:3310
2714	tranilast	Keloid	C0022548	33659008	
2714	tranilast	Hypertrophic scar	C0162810	19843006	
2167	pilsicainide	Tachyarrhythmia	C0080203	6285003	
4907	olaparib	Malignant tumor of peritoneum	C0153467	363492001	
4907	olaparib	Ovarian Carcinoma	C1140680	363443007	DOID:2394
4907	olaparib	Epithelial tumor of ovary	C0341823	237057005	DOID:2152
4402	ceftobiprole medocaril	Skin and Skin Structure Infection	C0178299	19824006	
2678	tiquizium	Abdominal Pain with Cramps	C0000737	21522001	
3100	cilansetron	Diarrhea Predominant Irritable Bowel Syndrome	C0348898	197125005	
2357	ramosetron	Diarrhea Predominant Irritable Bowel Syndrome	C0348898	197125005	
4908	acotiamide	Nonulcer dyspepsia	C0267167	3696007	
2586	temocapril	Hypertension	C0020538	38341003	DOID:10763
798	delapril	Hypertension	C0020538	38341003	DOID:10763
2866	zofenopril	Hypertension	C0020538	38341003	DOID:10763
2474	spirapril	Hypertension	C0020538	38341003	DOID:10763
2852	ximelagatran	Knee Replacement Deep Vein Thrombosis Prevention	C2585945	439993001	
927	distigmine	Difficulty passing urine	C0241705	102835006	
927	distigmine	Myasthenia Gravis	C0026896	91637004	DOID:437
4909	alemtuzumab	Relapsing remitting multiple sclerosis	C0751967	426373005	DOID:2378
1873	naftopidil	Benign Prostatic Hypertrophy	C1739363	266569009	DOID:2883
2796	urapidil	Hypertensive emergency	C0745136	132721000119104	
2799	valdecoxib	Postoperative Acute Pain	C2215257		
4910	felypressin	Local Anesthesia Adjunct	C0002921	386761002	
50	aceprometazine	Insomnia	C0917801	193462001	
2750	trimetazidine	Angina	C0002962	194828000	
388	blonanserin	Schizophrenia	C0036341	58214004	
217	anecortave	Neovascular Age-Related Macular Degeneration	C0271084	414173003	DOID:10873
331	benzquinamide	Postoperative nausea and vomiting	C0520909	1488000	
4074	minodronic acid	Osteoporosis	C0029456	64859006	DOID:11476
127	almitrine	Chronic Obstructive Pulmonary Disease	C0024117	13645005	DOID:3083
179	amisulpride	Chronic Schizophrenia	C0221765	83746006	
4912	ombitasvir	Chronic Hepatitis C	C0524910	128302006	
4913	paritaprevir	Chronic Hepatitis C	C0524910	128302006	
2391	ritonavir	Chronic Hepatitis C	C0524910	128302006	
4914	dasabuvir	Chronic Hepatitis C	C0524910	128302006	
1174	alvocidib	Chronic Lymphoid Leukemia	C0023434	92814006	
4161	temsirolimus	Mantle Cell Lymphoma	C0334634	443487006	
1148	fendiline	Ischemic heart disease	C0151744	414545008	DOID:3393
1165	fentiazac	Pain	C0030193	22253000	
4917	ramucirumab	Adenocarcinoma of stomach	C0278701	408647009	DOID:3717
4917	ramucirumab	Non-Small Cell Lung Cancer	C0007131	254637007	DOID:3908
4323	UREA C-13	Helicobacter pylori breath test	C0458053	164791003	
951	dosulepin	Major Depressive Disorder	C1269683	370143000	
1592	lofepramine	Depression	C0011581	35489007	DOID:2848
505	carbutamide	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
1305	glisoxepide	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
1302	gliquidone	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4897	edoxaban	Pulmonary Embolism	C0034065	59282003	DOID:9477
4897	edoxaban	Embolism	C0013922	414086009	
265	azapetine	Peripheral Vascular Disease	C0085096	400047006	
35	abarelix	Ischemic priapism	C2711256	441575009	
2608	testosterone undecanoate	Primary hypogonadism	C0948896	370999003	
2608	testosterone undecanoate	Hypogonadotropic Hypogonadism	C0271623	33927004	DOID:3614
1373	hexylcaine	Administration of Local Anesthesia	C0002921	386761002	
4925	becaplermin	Neuropathic diabetic ulcer - foot	C0406526	201251005	
2537	sulpiride	Schizophrenia	C0036341	58214004	
2232	pralmorelin	Growth hormone releasing hormone test	C0430127	252202002	
4927	albiglutide	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4928	urofollitropin	Ovulation induction	C0029967	61285001	
4930	thyrotropin alfa	Serum thyroglobulin level	C1271701	391378005	
4931	corticotropin	Infantile Spasms	C0037769	28055006	DOID:2481
4931	corticotropin	Exacerbation of multiple sclerosis	C0581392	192929006	
4931	corticotropin	Stevens-Johnson Syndrome	C0038325	73442001	
4932	imiglucerase	Gaucher's Disease	C0017205	190794006	DOID:1926
4933	tocilizumab	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4933	tocilizumab	Juvenile Rheumatoid Arthritis	C3495559	410795001	
4933	tocilizumab	Angiofollicular lymph node hyperplasia	C0017531	207036003	
4934	secukinumab	Plaque Psoriasis	C0406317	200965009	
508	carindacillin	Bacterial Urinary Tract Infection	C0729524	312124009	
2133	phenmetrazine	Obesity	C0028754	414916001	DOID:9970
4935	palivizumab	Respiratory Syncytial Virus Infection	C0035235	55735004	DOID:1273
4936	parathyroid hormone	Hypoparathyroidism	C0020626	36976004	DOID:11199
4937	alectinib	Non-Small Cell Lung Cancer	C0007131	254637007	DOID:3908
4938	ripasudil	Glaucoma	C0017601	23986001	DOID:1686
4938	ripasudil	Ocular Hypertension	C0028840	4210003	DOID:9282
4939	vaniprevir	Chronic Hepatitis C	C0524910	128302006	
4810	ibrutinib	Waldenstrom's Macroglobulinemia	C0024419	190818004	
1527	ketoconazole	Hypercortisolism	C0001622	47270006	DOID:3947
4334	bazedoxifene	Vasomotor Symptoms associated with Menopause	C0600142	198436008	
4940	basiliximab	Kidney Transplant Rejection	C0238217	236570004	
1132	fasudil	Spasm of cerebral arteries	C0265110	73173006	
4135	lisdexamfetamine	Binge eating disorder	C0596170	439960005	
843	dextromoramide	Severe Pain	C0278140	76948002	
835	dexmedetomidine	Conscious sedation	C0079159	314271007	
4053	garenoxacin	Infective laryngitis	C0729772	312423006	
4053	garenoxacin	Peritonsillar abscess	C0031157	15033003	
4053	garenoxacin	Bacterial Pneumonia	C0004626	53084003	DOID:874
4053	garenoxacin	Acute Otitis Media Infection	C0729586	312218008	
4053	garenoxacin	Sinusitis	C0037199	36971009	
4947	isavuconazonium	Mucormycosis	C0026718	76627001	
4947	isavuconazonium	Aspergillosis	C0004030	65553006	DOID:13564
4948	dinutuximab	Neuroblastoma	C0027819	432328008	DOID:769
4949	belimumab	Systemic Lupus Erythematosus	C0024141	55464009	DOID:9074
4950	abciximab	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
4951	ofatumumab	Chronic Lymphoid Leukemia	C0023434	92814006	
1118	everolimus	Tuberous sclerosis syndrome	C0041341	7199000	DOID:13515
4952	canakinumab	Cryopyrin associated periodic syndrome	C2316212	430079001	
4952	canakinumab	Systemic onset juvenile chronic arthritis	C1384600	201796004	
4952	canakinumab	Gouty Arthritis	C0003868	48440001	DOID:13189
336	benzylhydrochlorothiazide	Congestive heart failure	C0018802	42343007	DOID:6000
336	benzylhydrochlorothiazide	Malignant hypertension	C0020540	70272006	DOID:10824
3096	cholic acid	3-Beta-hydroxy-delta-5-C27-steroid dehydrogenase deficiency	C0342826	238033007	
3096	cholic acid	Delta-4-3-oxosteroid-5-beta-reductase deficiency	C0342827	238035000	
3096	cholic acid	Cholestanol storage disease	C0238052	63246000	DOID:4810
4953	daclizumab	Kidney Transplant Rejection	C0238217	236570004	
4954	cetuximab	Squamous cell carcinoma of mouth	C0585362	307502000	
4954	cetuximab	Squamous cell carcinoma of nose	C3163899	448930008	
4954	cetuximab	Squamous cell carcinoma of pharynx	C1319317	408649007	
4954	cetuximab	Squamous cell carcinoma of larynx	C0280324	405822008	DOID:2876
4954	cetuximab	Colorectal Cancer	C0007102	363406005	DOID:219
2553	tadalafil	Benign Prostatic Hypertrophy	C1739363	266569009	DOID:2883
2673	tiocarlide	Pulmonary Tuberculosis	C0041327	154283005	DOID:2957
2652	tiaprofenic acid	Osteoarthritis	C0029408	396275006	DOID:381
2652	tiaprofenic acid	Pain	C0030193	22253000	
2652	tiaprofenic acid	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4955	panitumumab	Secondary malignant neoplasm of colon	C0346974	94260004	
4956	bevacizumab	Secondary malignant neoplasm of colon	C0346974	94260004	
4956	bevacizumab	Nonsquamous nonsmall cell neoplasm of lung	C2585890	440173001	
4956	bevacizumab	Glioblastoma multiforme	C1621958	393563007	
4956	bevacizumab	Metastatic renal cell carcinoma	C0278678	702392008	
4956	bevacizumab	Carcinoma of cervix	C0302592	285432005	DOID:2893
4956	bevacizumab	Malignant tumor of peritoneum	C0153467	363492001	
4956	bevacizumab	Malignant epithelial tumor of ovary	C0346161	254849005	
4956	bevacizumab	Malignant tumor of fallopian tube	C0153579	363444001	DOID:1964
4957	pertuzumab	HER2-positive carcinoma of breast	C1960398	427685000	
4958	ipilimumab	Metastatic Malignant Melanoma	C0860594	443493003	
4959	efalizumab	Plaque Psoriasis	C0406317	200965009	
4960	insulin degludec	Diabetes Mellitus	C0011849	73211009	DOID:9351
4961	raxibacumab	Inhaled Anthrax	C0155866	11389007	
4962	isoflupredone acetate	Allergic Rhinitis	C2607914	61582004	
4964	brentuximab vedotin	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
4964	brentuximab vedotin	Anaplastic large T-cell systemic malignant lymphoma	C1275317	404134006	
