DRUG_ID	DRUG_NAME	TYPE	CLASS_SOURCE_ID	CLASS	SOURCE
463	caffeine	has role	CHEBI:35471	psychotropic drug	CHEBI
463	caffeine	has role	CHEBI:35498	diuretic	CHEBI
463	caffeine	has role	CHEBI:64047	food additive	CHEBI
463	caffeine	has role	CHEBI:60809	adjuvant	CHEBI
463	caffeine	has role	CHEBI:35337	central nervous system stimulant	CHEBI
1792	metyrosine	has role	CHEBI:35674	antihypertensive agent	CHEBI
1567	levodopa	has role	CHEBI:66956	antidyskinesia agent	CHEBI
1567	levodopa	has role	CHEBI:48560	dopaminergic agent	CHEBI
1567	levodopa	has role	CHEBI:48407	antiparkinson drug	CHEBI
1567	levodopa	has role	CHEBI:50266	prodrug	CHEBI
1356	halothane	has role	CHEBI:38870	inhalation anaesthetic	CHEBI
244	arsenic trioxide	has role	CHEBI:24852	insecticide	CHEBI
244	arsenic trioxide	has role	CHEBI:35610	antineoplastic agent	CHEBI
1342	guanethidine	has role	CHEBI:35674	antihypertensive agent	CHEBI
1342	guanethidine	has role	CHEBI:37887	adrenergic antagonist	CHEBI
1342	guanethidine	has role	CHEBI:66991	sympatholytic agent	CHEBI
669	clavulanic acid	has role	CHEBI:36047	antibacterial drug	CHEBI
669	clavulanic acid	has role	CHEBI:35474	anxiolytic drug	CHEBI
584	cevimeline	has role	CHEBI:38325	muscarinic agonist	CHEBI
2439	sevoflurane	has role	CHEBI:38870	inhalation anaesthetic	CHEBI
2439	sevoflurane	has role	CHEBI:50427	platelet aggregation inhibitor	CHEBI
2439	sevoflurane	has role	CHEBI:35488	central nervous system depressant	CHEBI
1834	monobenzone	has role	CHEBI:50177	dermatologic drug	CHEBI
1834	monobenzone	has role	CHEBI:64933	melanin synthesis inhibitor	CHEBI
3591	tetryzoline	has role	CHEBI:77715	nasal decongestant	CHEBI
3591	tetryzoline	has role	CHEBI:35524	sympathomimetic agent	CHEBI
835	dexmedetomidine	has role	CHEBI:35717	sedative	CHEBI
835	dexmedetomidine	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
835	dexmedetomidine	has role	CHEBI:35480	analgesic	CHEBI
835	dexmedetomidine	has role	CHEBI:35569	alpha-adrenergic agonist	CHEBI
3066	carbaryl	has role	CHEBI:38461	carbamate insecticide	CHEBI
3066	carbaryl	has role	CHEBI:22153	acaricide	CHEBI
3066	carbaryl	has role	CHEBI:33286	agrochemical	CHEBI
2621	thiabendazole	has role	CHEBI:24127	fungicide	CHEBI
2621	thiabendazole	has role	CHEBI:33286	agrochemical	CHEBI
2621	thiabendazole	has role	CHEBI:35444	antinematodal drug	CHEBI
613	chlorphenesin	has role	CHEBI:35718	antifungal agent	CHEBI
613	chlorphenesin	has role	CHEBI:51371	muscle relaxant	CHEBI
613	chlorphenesin	has role	CHEBI:36047	antibacterial drug	CHEBI
744	crotamiton	has role	CHEBI:73333	scabicide	CHEBI
744	crotamiton	has role	CHEBI:59683	antipruritic drug	CHEBI
3485	sulfogaiacol	has role	CHEBI:77035	expectorant	CHEBI
1415	idazoxan	has role	CHEBI:37890	alpha-adrenergic antagonist	CHEBI
1088	ethotoin	has role	CHEBI:35623	anticonvulsant	CHEBI
2739	tretamine	has role	CHEBI:67105	insect sterilant	CHEBI
1561	levamisole	has role	CHEBI:35444	antinematodal drug	CHEBI
1561	levamisole	has role	CHEBI:35842	antirheumatic drug	CHEBI
1561	levamisole	has role	CHEBI:50846	immunomodulator	CHEBI
1561	levamisole	has role	CHEBI:50847	immunological adjuvant	CHEBI
1073	ethambutol	has role	CHEBI:33231	antitubercular agent	CHEBI
838	dexpanthenol	has role	CHEBI:38323	cholinergic drug	CHEBI
2126	phenformin	has role	CHEBI:35610	antineoplastic agent	CHEBI
874	diethylpropion	has role	CHEBI:50507	appetite depressant	CHEBI
3088	tosylchloramide sodium	has role	CHEBI:51076	antifouling biocide	CHEBI
3088	tosylchloramide sodium	has role	CHEBI:48219	disinfectant	CHEBI
1098	etidronic acid	has role	CHEBI:35610	antineoplastic agent	CHEBI
1098	etidronic acid	has role	CHEBI:50646	bone density conservation agent	CHEBI
3851	dexibuprofen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
3851	dexibuprofen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1407	ibuprofen	has role	CHEBI:35493	antipyretic	CHEBI
1407	ibuprofen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1407	ibuprofen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
2999	pyrantel	has role	CHEBI:35444	antinematodal drug	CHEBI
636	ciclopirox	has role	CHEBI:35718	antifungal agent	CHEBI
636	ciclopirox	has role	CHEBI:33282	antibacterial agent	CHEBI
636	ciclopirox	has role	CHEBI:59010	antiseborrheic	CHEBI
2166	pilocarpine	has role	CHEBI:39456	antiglaucoma drug	CHEBI
2277	proflavine	has role	CHEBI:48218	antiseptic drug	CHEBI
2277	proflavine	has role	CHEBI:33282	antibacterial agent	CHEBI
1814	minoxidil	has role	CHEBI:35620	vasodilator agent	CHEBI
1814	minoxidil	has role	CHEBI:35674	antihypertensive agent	CHEBI
1919	nicorandil	has role	CHEBI:35620	vasodilator agent	CHEBI
1762	methyldopa	has role	CHEBI:66991	sympatholytic agent	CHEBI
1762	methyldopa	has role	CHEBI:35674	antihypertensive agent	CHEBI
1762	methyldopa	has role	CHEBI:35569	alpha-adrenergic agonist	CHEBI
1762	methyldopa	has role	CHEBI:49110	peripheral nervous system drug	CHEBI
2856	zalcitabine	has role	CHEBI:36044	antiviral drug	CHEBI
2856	zalcitabine	has role	CHEBI:53756	HIV-1 reverse transcriptase inhibitor	CHEBI
1809	milrinone	has role	CHEBI:50427	platelet aggregation inhibitor	CHEBI
1809	milrinone	has role	CHEBI:35620	vasodilator agent	CHEBI
1809	milrinone	has role	CHEBI:38147	cardiotonic drug	CHEBI
2388	levisoprenaline	has role	CHEBI:35524	sympathomimetic agent	CHEBI
2388	levisoprenaline	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
1720	orciprenaline	has role	CHEBI:35523	bronchodilator agent	CHEBI
1720	orciprenaline	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
1720	orciprenaline	has role	CHEBI:49167	anti-asthmatic drug	CHEBI
1499	isoprenaline	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
1499	isoprenaline	has role	CHEBI:35523	bronchodilator agent	CHEBI
1499	isoprenaline	has role	CHEBI:38147	cardiotonic drug	CHEBI
1499	isoprenaline	has role	CHEBI:35524	sympathomimetic agent	CHEBI
2808	varenicline	has role	CHEBI:47958	nicotinic acetylcholine receptor agonist	CHEBI
2808	varenicline	has role	CHEBI:35941	serotonergic agonist	CHEBI
2233	pramipexole	has role	CHEBI:48407	antiparkinson drug	CHEBI
2233	pramipexole	has role	CHEBI:51065	dopamine agonist	CHEBI
2233	pramipexole	has role	CHEBI:66956	antidyskinesia agent	CHEBI
2872	zonisamide	has role	CHEBI:35623	anticonvulsant	CHEBI
2872	zonisamide	has role	CHEBI:35470	central nervous system drug	CHEBI
2872	zonisamide	has role	CHEBI:50267	protective agent	CHEBI
335	benzyl benzoate	has role	CHEBI:73333	scabicide	CHEBI
335	benzyl benzoate	has role	CHEBI:22153	acaricide	CHEBI
971	droxidopa	has role	CHEBI:50266	prodrug	CHEBI
971	droxidopa	has role	CHEBI:50514	vasoconstrictor agent	CHEBI
971	droxidopa	has role	CHEBI:35674	antihypertensive agent	CHEBI
3201	kainic acid	has role	CHEBI:35444	antinematodal drug	CHEBI
3201	kainic acid	has role	CHEBI:50103	excitatory amino acid agonist	CHEBI
2120	phenazopyridine	has role	CHEBI:36333	local anaesthetic	CHEBI
2120	phenazopyridine	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1339	guanadrel	has role	CHEBI:35674	antihypertensive agent	CHEBI
1339	guanadrel	has role	CHEBI:37887	adrenergic antagonist	CHEBI
282	baclofen	has role	CHEBI:51371	muscle relaxant	CHEBI
282	baclofen	has role	CHEBI:35488	central nervous system depressant	CHEBI
282	baclofen	has role	CHEBI:51373	GABA agonist	CHEBI
512	carmustine	has role	CHEBI:35610	antineoplastic agent	CHEBI
156	amifostine	has role	CHEBI:50266	prodrug	CHEBI
2497	sulfacetamide	has role	CHEBI:36047	antibacterial drug	CHEBI
2497	sulfacetamide	has role	CHEBI:22582	antibiotic	CHEBI
2497	sulfacetamide	has role	CHEBI:35441	antiinfective agent	CHEBI
901	dimenhydrinate	has role	CHEBI:50919	antiemetic	CHEBI
901	dimenhydrinate	has role	CHEBI:37955	H1-receptor antagonist	CHEBI
695	clofibric acid	has role	CHEBI:35821	anticholesteremic drug	CHEBI
695	clofibric acid	has role	CHEBI:35679	antilipemic drug	CHEBI
695	clofibric acid	has role	CHEBI:35610	antineoplastic agent	CHEBI
695	clofibric acid	has role	CHEBI:24527	herbicide	CHEBI
3021	bergapten	has role	CHEBI:62868	hepatoprotective agent	CHEBI
30	methoxsalen	has role	CHEBI:50177	dermatologic drug	CHEBI
30	methoxsalen	has role	CHEBI:35610	antineoplastic agent	CHEBI
30	methoxsalen	has role	CHEBI:47868	photosensitizing agent	CHEBI
30	methoxsalen	has role	CHEBI:50684	cross-linking reagent	CHEBI
484	captopril	has role	CHEBI:35457	EC 3.4.15.1 (peptidyl-dipeptidase A) inhibitor	CHEBI
484	captopril	has role	CHEBI:35674	antihypertensive agent	CHEBI
3624	triacetin	has role	CHEBI:46787	solvent	CHEBI
3624	triacetin	has role	CHEBI:60809	adjuvant	CHEBI
3624	triacetin	has role	CHEBI:78059	food additive carrier	CHEBI
3624	triacetin	has role	CHEBI:63047	food emulsifier	CHEBI
3624	triacetin	has role	CHEBI:77969	food humectant	CHEBI
2267	primidone	has role	CHEBI:35623	anticonvulsant	CHEBI
1807	miglustat	has role	CHEBI:64946	anti-HIV agent	CHEBI
126	alminoprofen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
126	alminoprofen	has role	CHEBI:35842	antirheumatic drug	CHEBI
126	alminoprofen	has role	CHEBI:35493	antipyretic	CHEBI
126	alminoprofen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1997	ornidazole	has role	CHEBI:35820	antiprotozoal drug	CHEBI
1997	ornidazole	has role	CHEBI:35441	antiinfective agent	CHEBI
1997	ornidazole	has role	CHEBI:36047	antibacterial drug	CHEBI
1997	ornidazole	has role	CHEBI:50685	antitrichomonal drug	CHEBI
2265	prilocaine	has role	CHEBI:35623	anticonvulsant	CHEBI
2265	prilocaine	has role	CHEBI:36333	local anaesthetic	CHEBI
1411	ibuproxam	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1411	ibuproxam	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1119	exalamide	has role	CHEBI:35718	antifungal agent	CHEBI
2272	procarbazine	has role	CHEBI:35610	antineoplastic agent	CHEBI
2130	phenindione	has role	CHEBI:50249	anticoagulant	CHEBI
3038	bromisoval	has role	CHEBI:35717	sedative	CHEBI
3047	bufexamac	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
3047	bufexamac	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
3047	bufexamac	has role	CHEBI:35493	antipyretic	CHEBI
578	cerulenin	has role	CHEBI:22582	antibiotic	CHEBI
578	cerulenin	has role	CHEBI:35718	antifungal agent	CHEBI
578	cerulenin	has role	CHEBI:35441	antiinfective agent	CHEBI
578	cerulenin	has role	CHEBI:35679	antilipemic drug	CHEBI
2478	stavudine	has role	CHEBI:59897	EC 2.7.7.49 (RNA-directed DNA polymerase) inhibitor	CHEBI
2478	stavudine	has role	CHEBI:22587	antiviral agent	CHEBI
441	butalbital	has role	CHEBI:35717	sedative	CHEBI
441	butalbital	has role	CHEBI:35480	analgesic	CHEBI
1257	furazolidone	has role	CHEBI:50685	antitrichomonal drug	CHEBI
1257	furazolidone	has role	CHEBI:35441	antiinfective agent	CHEBI
212	ancitabine	has role	CHEBI:50266	prodrug	CHEBI
212	ancitabine	has role	CHEBI:35610	antineoplastic agent	CHEBI
85	aciclovir	has role	CHEBI:36044	antiviral drug	CHEBI
2598	terbutaline	has role	CHEBI:35526	hypoglycemic agent	CHEBI
2598	terbutaline	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
2598	terbutaline	has role	CHEBI:49167	anti-asthmatic drug	CHEBI
2598	terbutaline	has role	CHEBI:35523	bronchodilator agent	CHEBI
2598	terbutaline	has role	CHEBI:35524	sympathomimetic agent	CHEBI
2598	terbutaline	has role	CHEBI:66993	tocolytic agent	CHEBI
226	dithranol	has role	CHEBI:50748	antipsoriatic	CHEBI
496	carbidopa	has role	CHEBI:66956	antidyskinesia agent	CHEBI
496	carbidopa	has role	CHEBI:48407	antiparkinson drug	CHEBI
496	carbidopa	has role	CHEBI:48560	dopaminergic agent	CHEBI
1791	metyrapone	has role	CHEBI:33295	diagnostic agent	CHEBI
107	alclofenac	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
107	alclofenac	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1952	glyceryl trinitrate	has role	CHEBI:35620	vasodilator agent	CHEBI
1952	glyceryl trinitrate	has role	CHEBI:66993	tocolytic agent	CHEBI
1952	glyceryl trinitrate	has role	CHEBI:51371	muscle relaxant	CHEBI
1952	glyceryl trinitrate	has role	CHEBI:50266	prodrug	CHEBI
3095	chlorquinaldol	has role	CHEBI:36047	antibacterial drug	CHEBI
3095	chlorquinaldol	has role	CHEBI:48218	antiseptic drug	CHEBI
3095	chlorquinaldol	has role	CHEBI:35820	antiprotozoal drug	CHEBI
3412	oxybenzone	has role	CHEBI:50177	dermatologic drug	CHEBI
3412	oxybenzone	has role	CHEBI:50267	protective agent	CHEBI
2759	trioxsalen	has role	CHEBI:50177	dermatologic drug	CHEBI
2759	trioxsalen	has role	CHEBI:47868	photosensitizing agent	CHEBI
1863	nabumetone	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1863	nabumetone	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1863	nabumetone	has role	CHEBI:50266	prodrug	CHEBI
1539	lamivudine	has role	CHEBI:53756	HIV-1 reverse transcriptase inhibitor	CHEBI
1539	lamivudine	has role	CHEBI:36044	antiviral drug	CHEBI
1539	lamivudine	has role	CHEBI:64951	anti-HBV agent	CHEBI
158	amiloride	has role	CHEBI:35498	diuretic	CHEBI
704	clonidine	has role	CHEBI:66991	sympatholytic agent	CHEBI
704	clonidine	has role	CHEBI:35674	antihypertensive agent	CHEBI
704	clonidine	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
704	clonidine	has role	CHEBI:35569	alpha-adrenergic agonist	CHEBI
1883	naproxen	has role	CHEBI:35845	gout suppressant	CHEBI
1883	naproxen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1883	naproxen	has role	CHEBI:35493	antipyretic	CHEBI
1883	naproxen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
2309	propyphenazone	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
2309	propyphenazone	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
2309	propyphenazone	has role	CHEBI:49110	peripheral nervous system drug	CHEBI
854	diazoxide	has role	CHEBI:35674	antihypertensive agent	CHEBI
854	diazoxide	has role	CHEBI:35524	sympathomimetic agent	CHEBI
854	diazoxide	has role	CHEBI:38147	cardiotonic drug	CHEBI
854	diazoxide	has role	CHEBI:35523	bronchodilator agent	CHEBI
854	diazoxide	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
854	diazoxide	has role	CHEBI:35498	diuretic	CHEBI
854	diazoxide	has role	CHEBI:35620	vasodilator agent	CHEBI
1150	fenfluramine	has role	CHEBI:50949	serotonin uptake inhibitor	CHEBI
1150	fenfluramine	has role	CHEBI:35941	serotonergic agonist	CHEBI
1150	fenfluramine	has role	CHEBI:50507	appetite depressant	CHEBI
832	dexfenfluramine	has role	CHEBI:50949	serotonin uptake inhibitor	CHEBI
832	dexfenfluramine	has role	CHEBI:35941	serotonergic agonist	CHEBI
832	dexfenfluramine	has role	CHEBI:50507	appetite depressant	CHEBI
171	aminophenazone	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
171	aminophenazone	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
171	aminophenazone	has role	CHEBI:35493	antipyretic	CHEBI
2134	phenobarbital	has role	CHEBI:35623	anticonvulsant	CHEBI
2134	phenobarbital	has role	CHEBI:35717	sedative	CHEBI
1875	nalidixic acid	has role	CHEBI:22582	antibiotic	CHEBI
1875	nalidixic acid	has role	CHEBI:36047	antibacterial drug	CHEBI
1828	mofebutazone	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1828	mofebutazone	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1672	melatonin	has role	CHEBI:35623	anticonvulsant	CHEBI
1672	melatonin	has role	CHEBI:35488	central nervous system depressant	CHEBI
1672	melatonin	has role	CHEBI:50847	immunological adjuvant	CHEBI
164	aminoglutethimide	has role	CHEBI:35610	antineoplastic agent	CHEBI
164	aminoglutethimide	has role	CHEBI:37962	adrenergic agent	CHEBI
164	aminoglutethimide	has role	CHEBI:35623	anticonvulsant	CHEBI
1767	methylphenidate	has role	CHEBI:37962	adrenergic agent	CHEBI
1767	methylphenidate	has role	CHEBI:35640	adrenergic uptake inhibitor	CHEBI
1767	methylphenidate	has role	CHEBI:51039	dopamine uptake inhibitor	CHEBI
1767	methylphenidate	has role	CHEBI:35337	central nervous system stimulant	CHEBI
1767	methylphenidate	has role	CHEBI:35524	sympathomimetic agent	CHEBI
1767	methylphenidate	has role	CHEBI:35471	psychotropic drug	CHEBI
836	dexmethylphenidate	has role	CHEBI:37962	adrenergic agent	CHEBI
1596	lomustine	has role	CHEBI:35610	antineoplastic agent	CHEBI
1579	lidocaine	has role	CHEBI:36333	local anaesthetic	CHEBI
1579	lidocaine	has role	CHEBI:38070	anti-arrhythmia drug	CHEBI
2270	procainamide	has role	CHEBI:38070	anti-arrhythmia drug	CHEBI
2270	procainamide	has role	CHEBI:50427	platelet aggregation inhibitor	CHEBI
1505	isosorbide dinitrate	has role	CHEBI:35620	vasodilator agent	CHEBI
869	didanosine	has role	CHEBI:53756	HIV-1 reverse transcriptase inhibitor	CHEBI
869	didanosine	has role	CHEBI:36044	antiviral drug	CHEBI
489	carbamazepine	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
489	carbamazepine	has role	CHEBI:35480	analgesic	CHEBI
489	carbamazepine	has role	CHEBI:35477	antimanic drug	CHEBI
489	carbamazepine	has role	CHEBI:35623	anticonvulsant	CHEBI
489	carbamazepine	has role	CHEBI:64370	glutamate transporter activator	CHEBI
2862	zileuton	has role	CHEBI:49159	leukotriene antagonist	CHEBI
2862	zileuton	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
2862	zileuton	has role	CHEBI:49167	anti-asthmatic drug	CHEBI
2271	procaine	has role	CHEBI:36333	local anaesthetic	CHEBI
2271	procaine	has role	CHEBI:35488	central nervous system depressant	CHEBI
2271	procaine	has role	CHEBI:49110	peripheral nervous system drug	CHEBI
1568	levodropropizine	has role	CHEBI:51177	antitussive	CHEBI
3152	dimethicone	has role	CHEBI:78058	food antifoaming agent	CHEBI
3152	dimethicone	has role	CHEBI:77965	food anticaking agent	CHEBI
3152	dimethicone	has role	CHEBI:63047	food emulsifier	CHEBI
3479	piroctone	has role	CHEBI:59010	antiseborrheic	CHEBI
1523	ketamine	has role	CHEBI:38877	intravenous anaesthetic	CHEBI
1523	ketamine	has role	CHEBI:35480	analgesic	CHEBI
1949	nitrofurantoin	has role	CHEBI:35441	antiinfective agent	CHEBI
1140	felbamate	has role	CHEBI:63726	neuroprotective agent	CHEBI
1140	felbamate	has role	CHEBI:35623	anticonvulsant	CHEBI
2428	secobarbital	has role	CHEBI:60807	anaesthesia adjuvant	CHEBI
2428	secobarbital	has role	CHEBI:50268	GABA modulator	CHEBI
2428	secobarbital	has role	CHEBI:35717	sedative	CHEBI
1958	nomifensine	has role	CHEBI:51039	dopamine uptake inhibitor	CHEBI
105	salbutamol	has role	CHEBI:35522	beta-adrenergic agonist	CHEBI
105	salbutamol	has role	CHEBI:35523	bronchodilator agent	CHEBI
329	benzphetamine	has role	CHEBI:35524	sympathomimetic agent	CHEBI
329	benzphetamine	has role	CHEBI:51039	dopamine uptake inhibitor	CHEBI
329	benzphetamine	has role	CHEBI:50507	appetite depressant	CHEBI
329	benzphetamine	has role	CHEBI:35640	adrenergic uptake inhibitor	CHEBI
435	bupropion	has role	CHEBI:35469	antidepressant	CHEBI
1429	imiquimod	has role	CHEBI:35610	antineoplastic agent	CHEBI
1429	imiquimod	has role	CHEBI:36710	interferon inducer	CHEBI
3601	thiram	has role	CHEBI:35718	antifungal agent	CHEBI
3601	thiram	has role	CHEBI:24127	fungicide	CHEBI
3601	thiram	has role	CHEBI:36047	antibacterial drug	CHEBI
3601	thiram	has role	CHEBI:33286	agrochemical	CHEBI
3601	thiram	has role	CHEBI:48218	antiseptic drug	CHEBI
1747	methocarbamol	has role	CHEBI:51371	muscle relaxant	CHEBI
2612	sapropterin	has role	CHEBI:33295	diagnostic agent	CHEBI
1663	mefenamic acid	has role	CHEBI:35480	analgesic	CHEBI
1663	mefenamic acid	has role	CHEBI:35842	antirheumatic drug	CHEBI
1663	mefenamic acid	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1663	mefenamic acid	has role	CHEBI:35493	antipyretic	CHEBI
1154	fenoprofen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1154	fenoprofen	has role	CHEBI:35493	antipyretic	CHEBI
1154	fenoprofen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
2633	thiopental	has role	CHEBI:35623	anticonvulsant	CHEBI
2633	thiopental	has role	CHEBI:35717	sedative	CHEBI
2633	thiopental	has role	CHEBI:38877	intravenous anaesthetic	CHEBI
694	clofibrate	has role	CHEBI:35821	anticholesteremic drug	CHEBI
694	clofibrate	has role	CHEBI:35679	antilipemic drug	CHEBI
770	cytarabine	has role	CHEBI:35610	antineoplastic agent	CHEBI
770	cytarabine	has role	CHEBI:22587	antiviral agent	CHEBI
770	cytarabine	has role	CHEBI:35705	immunosuppressive agent	CHEBI
2121	phencyclidine	has role	CHEBI:35471	psychotropic drug	CHEBI
2121	phencyclidine	has role	CHEBI:38867	anaesthetic	CHEBI
2373	ribavirin	has role	CHEBI:22587	antiviral agent	CHEBI
2373	ribavirin	has role	CHEBI:35441	antiinfective agent	CHEBI
2373	ribavirin	has role	CHEBI:59897	EC 2.7.7.49 (RNA-directed DNA polymerase) inhibitor	CHEBI
1219	flurbiprofen	has role	CHEBI:35475	non-steroidal anti-inflammatory drug	CHEBI
1219	flurbiprofen	has role	CHEBI:35481	non-narcotic analgesic	CHEBI
1109	etomidate	has role	CHEBI:38877	intravenous anaesthetic	CHEBI
